"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Alabama"	"01"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	54	33473	161.3	121.2	210.5	22.0	0.0%
	"Alabama"	"01"	"1999"	"1999"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	103	158860	64.8	52.3	77.4	6.4	0.0%
	"Alabama"	"01"	"1999"	"1999"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	91	35584	255.7	205.9	314.0	26.8	0.0%
	"Alabama"	"01"	"1999"	"1999"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	185	140248	131.9	112.9	150.9	9.7	0.0%
	"Alabama"	"01"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	84	23624	355.6	283.6	440.2	38.8	0.0%
	"Alabama"	"01"	"1999"	"1999"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	183	114849	159.3	136.3	182.4	11.8	0.0%
	"Alabama"	"01"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	138	23652	583.5	486.1	680.8	49.7	0.0%
	"Alabama"	"01"	"1999"	"1999"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	490	97953	500.2	455.9	544.5	22.6	0.0%
	"Alabama"	"01"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	84	12493	672.4	536.3	832.4	73.4	0.0%
	"Alabama"	"01"	"1999"	"1999"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	299	60147	497.1	440.8	553.5	28.7	0.0%
	"Alabama"	"01"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	148	10680	1385.8	1162.5	1609.0	113.9	0.0%
	"Alabama"	"01"	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	694	37501	1850.6	1712.9	1988.3	70.2	0.0%
	"Alabama"	"01"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	59	4166	1416.2	1078.1	1826.8	184.4	0.0%
	"Alabama"	"01"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	242	13501	1792.5	1566.6	2018.3	115.2	0.0%
	"Alabama"	"01"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	13	96150	Unreliable	7.2	23.1	3.7	0.0%
	"Alabama"	"01"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	12	248709	Unreliable	2.5	8.4	1.4	0.0%
	"Alabama"	"01"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	15	79041	Unreliable	10.6	31.3	4.9	0.0%
	"Alabama"	"01"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	20	251014	8.0	4.9	12.3	1.8	0.0%
	"Alabama"	"01"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	30	75271	39.9	26.9	56.9	7.3	0.0%
	"Alabama"	"01"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	28	228543	12.3	8.1	17.7	2.3	0.0%
	"Alabama"	"01"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	35	63944	54.7	38.1	76.1	9.3	0.0%
	"Alabama"	"01"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	53	224184	23.6	17.7	30.9	3.2	0.0%
	"Alabama"	"01"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	45	43276	104.0	75.8	139.1	15.5	0.0%
	"Alabama"	"01"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	60	173313	34.6	26.4	44.6	4.5	0.0%
	"Alabama"	"01"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	50	34258	146.0	108.3	192.4	20.6	0.0%
	"Alabama"	"01"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	91	160461	56.7	45.7	69.6	5.9	0.0%
	"Alabama"	"01"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	81	35537	227.9	181.0	283.3	25.3	0.0%
	"Alabama"	"01"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	207	139993	147.9	127.7	168.0	10.3	0.0%
	"Alabama"	"01"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	72	23525	306.1	239.5	385.4	36.1	0.0%
	"Alabama"	"01"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	178	115670	153.9	131.3	176.5	11.5	0.0%
	"Alabama"	"01"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	150	23384	641.5	538.8	744.1	52.4	0.0%
	"Alabama"	"01"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	481	98444	488.6	444.9	532.3	22.3	0.0%
	"Alabama"	"01"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	83	12549	661.4	526.8	819.9	72.6	0.0%
	"Alabama"	"01"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	345	60673	568.6	508.6	628.6	30.6	0.0%
	"Alabama"	"01"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	181	10878	1663.9	1421.5	1906.3	123.7	0.0%
	"Alabama"	"01"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	665	38326	1735.1	1603.2	1867.0	67.3	0.0%
	"Alabama"	"01"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	68	4100	1658.5	1287.9	2102.6	201.1	0.0%
	"Alabama"	"01"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	192	13808	1390.5	1193.8	1587.2	100.4	0.0%
	"Alabama"	"01"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	13	95535	Unreliable	7.2	23.3	3.8	0.0%
	"Alabama"	"01"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	20	245601	8.1	5.0	12.6	1.8	0.0%
	"Alabama"	"01"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	17	78496	Unreliable	12.6	34.7	5.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	12	247372	Unreliable	2.5	8.5	1.4	0.0%
	"Alabama"	"01"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	34	80051	42.5	29.4	59.4	7.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	29	235076	12.3	8.3	17.7	2.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	42	68049	61.7	44.5	83.4	9.5	0.0%
	"Alabama"	"01"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	47	231429	20.3	14.9	27.0	3.0	0.0%
	"Alabama"	"01"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	46	44435	103.5	75.8	138.1	15.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	58	176604	32.8	24.9	42.5	4.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	42	35458	118.4	85.4	160.1	18.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	80	163845	48.8	38.7	60.8	5.5	0.0%
	"Alabama"	"01"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	80	35551	225.0	178.4	280.1	25.2	0.0%
	"Alabama"	"01"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	160	139783	114.5	96.7	132.2	9.0	0.0%
	"Alabama"	"01"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	74	23855	310.2	243.6	389.4	36.1	0.0%
	"Alabama"	"01"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	174	116912	148.8	126.7	170.9	11.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	135	23660	570.6	474.3	666.8	49.1	0.0%
	"Alabama"	"01"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	466	99407	468.8	426.2	511.3	21.7	0.0%
	"Alabama"	"01"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	90	12708	708.2	569.5	870.5	74.7	0.0%
	"Alabama"	"01"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	304	62100	489.5	434.5	544.6	28.1	0.0%
	"Alabama"	"01"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	142	10521	1349.7	1127.7	1571.7	113.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	654	38232	1710.6	1579.5	1841.7	66.9	0.0%
	"Alabama"	"01"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	39	3887	1003.3	713.5	1371.6	160.7	0.0%
	"Alabama"	"01"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	210	14090	1490.4	1288.8	1692.0	102.8	0.0%
	"Alabama"	"01"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	15	93778	Unreliable	9.0	26.4	4.1	0.0%
	"Alabama"	"01"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	15	241173	Unreliable	3.5	10.3	1.6	0.0%
	"Alabama"	"01"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	18	76959	Unreliable	13.9	37.0	5.5	0.0%
	"Alabama"	"01"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	22	242919	9.1	5.7	13.7	1.9	0.0%
	"Alabama"	"01"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	38	83498	45.5	32.2	62.5	7.4	0.0%
	"Alabama"	"01"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	27	235189	11.5	7.6	16.7	2.2	0.0%
	"Alabama"	"01"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	54	70417	76.7	57.6	100.1	10.4	0.0%
	"Alabama"	"01"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	48	231551	20.7	15.3	27.5	3.0	0.0%
	"Alabama"	"01"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	39	46285	84.3	59.9	115.2	13.5	0.0%
	"Alabama"	"01"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	66	185439	35.6	27.5	45.3	4.4	0.0%
	"Alabama"	"01"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	64	37586	170.3	131.1	217.4	21.3	0.0%
	"Alabama"	"01"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	85	172968	49.1	39.3	60.8	5.3	0.0%
	"Alabama"	"01"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	80	35403	226.0	179.2	281.2	25.3	0.0%
	"Alabama"	"01"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	154	139404	110.5	93.0	127.9	8.9	0.0%
	"Alabama"	"01"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	76	24042	316.1	249.1	395.7	36.3	0.0%
	"Alabama"	"01"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	186	117297	158.6	135.8	181.4	11.6	0.0%
	"Alabama"	"01"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	140	23786	588.6	491.1	686.1	49.7	0.0%
	"Alabama"	"01"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	503	99891	503.5	459.5	547.6	22.5	0.0%
	"Alabama"	"01"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	88	12680	694.0	556.6	855.0	74.0	0.0%
	"Alabama"	"01"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	307	63518	483.3	429.3	537.4	27.6	0.0%
	"Alabama"	"01"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	170	10191	1668.1	1417.4	1918.9	127.9	0.0%
	"Alabama"	"01"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	701	38054	1842.1	1705.8	1978.5	69.6	0.0%
	"Alabama"	"01"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	64	3708	1726.0	1329.2	2204.1	215.7	0.0%
	"Alabama"	"01"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	218	14261	1528.6	1325.7	1731.6	103.5	0.0%
	"Alabama"	"01"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	17	236690	Unreliable	4.2	11.5	1.7	0.0%
	"Alabama"	"01"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	18	75620	Unreliable	14.1	37.6	5.6	0.0%
	"Alabama"	"01"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	18	239017	Unreliable	4.5	11.9	1.8	0.0%
	"Alabama"	"01"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	36	86382	41.7	29.2	57.7	6.9	0.0%
	"Alabama"	"01"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	37	236986	15.6	11.0	21.5	2.6	0.0%
	"Alabama"	"01"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	33	72746	45.4	31.2	63.7	7.9	0.0%
	"Alabama"	"01"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	38	233545	16.3	11.5	22.3	2.6	0.0%
	"Alabama"	"01"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	44	48460	90.8	66.0	121.9	13.7	0.0%
	"Alabama"	"01"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	73	191883	38.0	29.8	47.8	4.5	0.0%
	"Alabama"	"01"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	61	39909	152.8	116.9	196.3	19.6	0.0%
	"Alabama"	"01"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	69	179694	38.4	29.9	48.6	4.6	0.0%
	"Alabama"	"01"	"2003"	"2003"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	74	35329	209.5	164.5	263.0	24.3	0.0%
	"Alabama"	"01"	"2003"	"2003"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	166	140055	118.5	100.5	136.6	9.2	0.0%
	"Alabama"	"01"	"2003"	"2003"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	80	24399	327.9	260.0	408.1	36.7	0.0%
	"Alabama"	"01"	"2003"	"2003"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	163	118678	137.3	116.3	158.4	10.8	0.0%
	"Alabama"	"01"	"2003"	"2003"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	137	24165	566.9	472.0	661.9	48.4	0.0%
	"Alabama"	"01"	"2003"	"2003"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	448	101121	443.0	402.0	484.1	20.9	0.0%
	"Alabama"	"01"	"2003"	"2003"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	78	12620	618.1	488.6	771.4	70.0	0.0%
	"Alabama"	"01"	"2003"	"2003"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	325	65000	500.0	445.6	554.4	27.7	0.0%
	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	154	9671	1592.4	1340.9	1843.9	128.3	0.0%
	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	646	37711	1713.0	1580.9	1845.1	67.4	0.0%
	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	60	3438	1745.2	1331.8	2246.4	225.3	0.0%
	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	220	14522	1514.9	1314.8	1715.1	102.1	0.0%
	"Alabama"	"01"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	17	90929	Unreliable	10.9	29.9	4.5	0.0%
	"Alabama"	"01"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	14	233451	Unreliable	3.3	10.1	1.6	0.0%
	"Alabama"	"01"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	11	74562	Unreliable	7.4	26.4	4.4	0.0%
	"Alabama"	"01"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	16	236652	Unreliable	3.9	11.0	1.7	0.0%
	"Alabama"	"01"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	18	88895	Unreliable	12.0	32.0	4.8	0.0%
	"Alabama"	"01"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	32	239477	13.4	9.1	18.9	2.4	0.0%
	"Alabama"	"01"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	58	74432	77.9	59.2	100.7	10.2	0.0%
	"Alabama"	"01"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	40	235425	17.0	12.1	23.1	2.7	0.0%
	"Alabama"	"01"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	49	51817	94.6	70.0	125.0	13.5	0.0%
	"Alabama"	"01"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	69	198134	34.8	27.1	44.1	4.2	0.0%
	"Alabama"	"01"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	65	42704	152.2	117.5	194.0	18.9	0.0%
	"Alabama"	"01"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	83	186490	44.5	35.4	55.2	4.9	0.0%
	"Alabama"	"01"	"2004"	"2004"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	85	35241	241.2	192.7	298.2	26.2	0.0%
	"Alabama"	"01"	"2004"	"2004"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	190	141161	134.6	115.5	153.7	9.8	0.0%
	"Alabama"	"01"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	58	24646	235.3	178.7	304.2	30.9	0.0%
	"Alabama"	"01"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	173	120022	144.1	122.7	165.6	11.0	0.0%
	"Alabama"	"01"	"2004"	"2004"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	152	24033	632.5	531.9	733.0	51.3	0.0%
	"Alabama"	"01"	"2004"	"2004"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	435	101199	429.8	389.5	470.2	20.6	0.0%
	"Alabama"	"01"	"2004"	"2004"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	76	12454	610.2	480.8	763.8	70.0	0.0%
	"Alabama"	"01"	"2004"	"2004"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	296	65897	449.2	398.0	500.4	26.1	0.0%
	"Alabama"	"01"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	163	9482	1719.0	1455.1	1983.0	134.6	0.0%
	"Alabama"	"01"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	596	37560	1586.8	1459.4	1714.2	65.0	0.0%
	"Alabama"	"01"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	51	3389	1504.9	1120.5	1978.6	210.7	0.0%
	"Alabama"	"01"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	204	14838	1374.8	1186.2	1563.5	96.3	0.0%
	"Alabama"	"01"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	10	90180	Unreliable	5.3	20.4	3.5	0.0%
	"Alabama"	"01"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	22	231670	9.5	6.0	14.4	2.0	0.0%
	"Alabama"	"01"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	10	73733	Unreliable	6.5	24.9	4.3	0.0%
	"Alabama"	"01"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	20	234481	8.5	5.2	13.2	1.9	0.0%
	"Alabama"	"01"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	45	90948	49.5	36.1	66.2	7.4	0.0%
	"Alabama"	"01"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	40	242281	16.5	11.8	22.5	2.6	0.0%
	"Alabama"	"01"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	54	76299	70.8	53.2	92.3	9.6	0.0%
	"Alabama"	"01"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	39	238988	16.3	11.6	22.3	2.6	0.0%
	"Alabama"	"01"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	64	55131	116.1	89.4	148.2	14.5	0.0%
	"Alabama"	"01"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	65	204396	31.8	24.5	40.5	3.9	0.0%
	"Alabama"	"01"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	76	45818	165.9	130.7	207.6	19.0	0.0%
	"Alabama"	"01"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	97	192360	50.4	40.9	61.5	5.1	0.0%
	"Alabama"	"01"	"2005"	"2005"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	70	35434	197.6	154.0	249.6	23.6	0.0%
	"Alabama"	"01"	"2005"	"2005"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	170	142888	119.0	101.1	136.9	9.1	0.0%
	"Alabama"	"01"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	72	25305	284.5	222.6	358.3	33.5	0.0%
	"Alabama"	"01"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	155	122529	126.5	106.6	146.4	10.2	0.0%
	"Alabama"	"01"	"2005"	"2005"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	144	24079	598.0	500.4	695.7	49.8	0.0%
	"Alabama"	"01"	"2005"	"2005"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	452	101139	446.9	405.7	488.1	21.0	0.0%
	"Alabama"	"01"	"2005"	"2005"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	71	12416	571.8	446.6	721.3	67.9	0.0%
