"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Alabama"	"01"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	26	43276	60.1	39.2	88.0	11.8	0.0%
	"Alabama"	"01"	"2000"	"2000"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	54	173313	31.2	23.4	40.7	4.2	0.0%
	"Alabama"	"01"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	53	34258	154.7	115.9	202.4	21.3	0.0%
	"Alabama"	"01"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	174	160461	108.4	92.3	124.6	8.2	0.0%
	"Alabama"	"01"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	76	35537	213.9	168.5	267.7	24.5	0.0%
	"Alabama"	"01"	"2000"	"2000"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	187	139993	133.6	114.4	152.7	9.8	0.0%
	"Alabama"	"01"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	74	23525	314.6	247.0	394.9	36.6	0.0%
	"Alabama"	"01"	"2000"	"2000"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	389	115670	336.3	302.9	369.7	17.1	0.0%
	"Alabama"	"01"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	103	23384	440.5	355.4	525.5	43.4	0.0%
	"Alabama"	"01"	"2000"	"2000"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	480	98444	487.6	444.0	531.2	22.3	0.0%
	"Alabama"	"01"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	91	12549	725.2	583.9	890.3	76.0	0.0%
	"Alabama"	"01"	"2000"	"2000"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	542	60673	893.3	818.1	968.5	38.4	0.0%
	"Alabama"	"01"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	123	10878	1130.7	930.9	1330.6	102.0	0.0%
	"Alabama"	"01"	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	687	38326	1792.5	1658.5	1926.6	68.4	0.0%
	"Alabama"	"01"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	49	4100	1195.1	884.2	1580.0	170.7	0.0%
	"Alabama"	"01"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	318	13808	2303.0	2049.9	2556.1	129.1	0.0%
	"Alabama"	"01"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	10	95535	Unreliable	5.0	19.2	3.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	15	78496	Unreliable	10.7	31.5	4.9	0.0%
	"Alabama"	"01"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	31	247372	12.5	8.5	17.8	2.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	23	80051	28.7	18.2	43.1	6.0	0.0%
	"Alabama"	"01"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	28	235076	11.9	7.9	17.2	2.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	44	68049	64.7	47.0	86.8	9.7	0.0%
	"Alabama"	"01"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	97	231429	41.9	34.0	51.1	4.3	0.0%
	"Alabama"	"01"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	33	44435	74.3	51.1	104.3	12.9	0.0%
	"Alabama"	"01"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	74	176604	41.9	32.9	52.6	4.9	0.0%
	"Alabama"	"01"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	45	35458	126.9	92.6	169.8	18.9	0.0%
	"Alabama"	"01"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	174	163845	106.2	90.4	122.0	8.1	0.0%
	"Alabama"	"01"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	71	35551	199.7	156.0	251.9	23.7	0.0%
	"Alabama"	"01"	"2001"	"2001"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	192	139783	137.4	117.9	156.8	9.9	0.0%
	"Alabama"	"01"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	82	23855	343.7	273.4	426.7	38.0	0.0%
	"Alabama"	"01"	"2001"	"2001"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	351	116912	300.2	268.8	331.6	16.0	0.0%
	"Alabama"	"01"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	90	23660	380.4	305.9	467.6	40.1	0.0%
	"Alabama"	"01"	"2001"	"2001"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	432	99407	434.6	393.6	475.6	20.9	0.0%
	"Alabama"	"01"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	62	12708	487.9	374.1	625.4	62.0	0.0%
	"Alabama"	"01"	"2001"	"2001"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	465	62100	748.8	680.7	816.9	34.7	0.0%
	"Alabama"	"01"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	135	10521	1283.1	1066.7	1499.6	110.4	0.0%
	"Alabama"	"01"	"2001"	"2001"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	655	38232	1713.2	1582.0	1844.4	66.9	0.0%
	"Alabama"	"01"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	68	3887	1749.4	1358.5	2217.8	212.1	0.0%
	"Alabama"	"01"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	289	14090	2051.1	1814.6	2287.6	120.7	0.0%
	"Alabama"	"01"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	11	241173	Unreliable	2.3	8.2	1.4	0.0%
	"Alabama"	"01"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	35	242919	14.4	10.0	20.0	2.4	0.0%
	"Alabama"	"01"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	17	83498	Unreliable	11.9	32.6	4.9	0.0%
	"Alabama"	"01"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	24	235189	10.2	6.5	15.2	2.1	0.0%
	"Alabama"	"01"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	37	70417	52.5	37.0	72.4	8.6	0.0%
	"Alabama"	"01"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	94	231551	40.6	32.8	49.7	4.2	0.0%
	"Alabama"	"01"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	29	46285	62.7	42.0	90.0	11.6	0.0%
	"Alabama"	"01"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	78	185439	42.1	33.2	52.5	4.8	0.0%
	"Alabama"	"01"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	51	37586	135.7	101.0	178.4	19.0	0.0%
	"Alabama"	"01"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	185	172968	107.0	91.5	122.4	7.9	0.0%
	"Alabama"	"01"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	55	35403	155.4	117.0	202.2	20.9	0.0%
	"Alabama"	"01"	"2002"	"2002"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	174	139404	124.8	106.3	143.4	9.5	0.0%
	"Alabama"	"01"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	86	24042	357.7	286.1	441.8	38.6	0.0%
	"Alabama"	"01"	"2002"	"2002"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	309	117297	263.4	234.1	292.8	15.0	0.0%
	"Alabama"	"01"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	98	23786	412.0	334.5	502.1	41.6	0.0%
	"Alabama"	"01"	"2002"	"2002"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	415	99891	415.5	375.5	455.4	20.4	0.0%
	"Alabama"	"01"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	68	12680	536.3	416.4	679.9	65.0	0.0%
	"Alabama"	"01"	"2002"	"2002"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	522	63518	821.8	751.3	892.3	36.0	0.0%
	"Alabama"	"01"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	144	10191	1413.0	1182.2	1643.8	117.8	0.0%
	"Alabama"	"01"	"2002"	"2002"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	637	38054	1673.9	1543.9	1803.9	66.3	0.0%
	"Alabama"	"01"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	44	3708	1186.6	862.2	1593.0	178.9	0.0%
	"Alabama"	"01"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	301	14261	2110.7	1872.2	2349.1	121.7	0.0%
	"Alabama"	"01"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	14	75620	Unreliable	10.1	31.1	4.9	0.0%
	"Alabama"	"01"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	30	239017	12.6	8.5	17.9	2.3	0.0%
	"Alabama"	"01"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	22	86382	25.5	16.0	38.6	5.4	0.0%
	"Alabama"	"01"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	23	236986	9.7	6.2	14.6	2.0	0.0%
	"Alabama"	"01"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	36	72746	49.5	34.7	68.5	8.2	0.0%
	"Alabama"	"01"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	84	233545	36.0	28.7	44.5	3.9	0.0%
	"Alabama"	"01"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	33	48460	68.1	46.9	95.6	11.9	0.0%
	"Alabama"	"01"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	65	191883	33.9	26.1	43.2	4.2	0.0%
	"Alabama"	"01"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	48	39909	120.3	88.7	159.5	17.4	0.0%
	"Alabama"	"01"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	169	179694	94.0	79.9	108.2	7.2	0.0%
	"Alabama"	"01"	"2003"	"2003"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	62	35329	175.5	134.5	225.0	22.3	0.0%
	"Alabama"	"01"	"2003"	"2003"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	181	140055	129.2	110.4	148.1	9.6	0.0%
	"Alabama"	"01"	"2003"	"2003"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	66	24399	270.5	209.2	344.1	33.3	0.0%
	"Alabama"	"01"	"2003"	"2003"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	308	118678	259.5	230.5	288.5	14.8	0.0%
	"Alabama"	"01"	"2003"	"2003"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	103	24165	426.2	343.9	508.6	42.0	0.0%
	"Alabama"	"01"	"2003"	"2003"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	430	101121	425.2	385.0	465.4	20.5	0.0%
	"Alabama"	"01"	"2003"	"2003"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	80	12620	633.9	502.7	789.0	70.9	0.0%
	"Alabama"	"01"	"2003"	"2003"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	519	65000	798.5	729.8	867.2	35.0	0.0%
	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	110	9671	1137.4	924.9	1350.0	108.4	0.0%
	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	613	37711	1625.5	1496.8	1754.2	65.7	0.0%
	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	45	3438	1308.9	954.7	1751.4	195.1	0.0%
	"Alabama"	"01"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	308	14522	2120.9	1884.1	2357.8	120.9	0.0%
	"Alabama"	"01"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	12	74562	Unreliable	8.3	28.1	4.6	0.0%
	"Alabama"	"01"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	32	236652	13.5	9.2	19.1	2.4	0.0%
	"Alabama"	"01"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	16	88895	Unreliable	10.3	29.2	4.5	0.0%
	"Alabama"	"01"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	22	239477	9.2	5.8	13.9	2.0	0.0%
	"Alabama"	"01"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	31	74432	41.6	28.3	59.1	7.5	0.0%
	"Alabama"	"01"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	98	235425	41.6	33.8	50.7	4.2	0.0%
	"Alabama"	"01"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	40	51817	77.2	55.1	105.1	12.2	0.0%
	"Alabama"	"01"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	65	198134	32.8	25.3	41.8	4.1	0.0%
	"Alabama"	"01"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	45	42704	105.4	76.9	141.0	15.7	0.0%
	"Alabama"	"01"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	170	186490	91.2	77.5	104.9	7.0	0.0%
	"Alabama"	"01"	"2004"	"2004"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	47	35241	133.4	98.0	177.4	19.5	0.0%
	"Alabama"	"01"	"2004"	"2004"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	160	141161	113.3	95.8	130.9	9.0	0.0%
	"Alabama"	"01"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	65	24646	263.7	203.5	336.2	32.7	0.0%
	"Alabama"	"01"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	307	120022	255.8	227.2	284.4	14.6	0.0%
	"Alabama"	"01"	"2004"	"2004"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	93	24033	387.0	312.3	474.1	40.1	0.0%
	"Alabama"	"01"	"2004"	"2004"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	427	101199	421.9	381.9	462.0	20.4	0.0%
	"Alabama"	"01"	"2004"	"2004"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	89	12454	714.6	573.9	879.4	75.8	0.0%
	"Alabama"	"01"	"2004"	"2004"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	517	65897	784.6	716.9	852.2	34.5	0.0%
	"Alabama"	"01"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	144	9482	1518.7	1270.6	1766.7	126.6	0.0%
	"Alabama"	"01"	"2004"	"2004"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	569	37560	1514.9	1390.4	1639.4	63.5	0.0%
	"Alabama"	"01"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	54	3389	1593.4	1197.0	2079.0	216.8	0.0%
	"Alabama"	"01"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	279	14838	1880.3	1659.7	2100.9	112.6	0.0%
	"Alabama"	"01"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	11	73733	Unreliable	7.4	26.7	4.5	0.0%
	"Alabama"	"01"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	17	234481	Unreliable	4.2	11.6	1.8	0.0%
	"Alabama"	"01"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	15	90948	Unreliable	9.2	27.2	4.3	0.0%
	"Alabama"	"01"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	26	242281	10.7	7.0	15.7	2.1	0.0%
	"Alabama"	"01"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	37	76299	48.5	34.1	66.8	8.0	0.0%
	"Alabama"	"01"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	87	238988	36.4	29.2	44.9	3.9	0.0%
	"Alabama"	"01"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	39	55131	70.7	50.3	96.7	11.3	0.0%
	"Alabama"	"01"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	81	204396	39.6	31.5	49.3	4.4	0.0%
	"Alabama"	"01"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	52	45818	113.5	84.8	148.8	15.7	0.0%
	"Alabama"	"01"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	181	192360	94.1	80.4	107.8	7.0	0.0%
	"Alabama"	"01"	"2005"	"2005"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	56	35434	158.0	119.4	205.2	21.1	0.0%
	"Alabama"	"01"	"2005"	"2005"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	157	142888	109.9	92.7	127.1	8.8	0.0%
	"Alabama"	"01"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	67	25305	264.8	205.2	336.2	32.3	0.0%
	"Alabama"	"01"	"2005"	"2005"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	287	122529	234.2	207.1	261.3	13.8	0.0%
	"Alabama"	"01"	"2005"	"2005"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	99	24079	411.1	334.2	500.6	41.3	0.0%
	"Alabama"	"01"	"2005"	"2005"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	414	101139	409.3	369.9	448.8	20.1	0.0%
	"Alabama"	"01"	"2005"	"2005"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	66	12416	531.6	411.1	676.3	65.4	0.0%
	"Alabama"	"01"	"2005"	"2005"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	475	66956	709.4	645.6	773.2	32.6	0.0%
	"Alabama"	"01"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	97	9574	1013.2	821.6	1236.0	102.9	0.0%
	"Alabama"	"01"	"2005"	"2005"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	582	38486	1512.2	1389.4	1635.1	62.7	0.0%
	"Alabama"	"01"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	38	3467	1096.0	775.6	1504.4	177.8	0.0%
	"Alabama"	"01"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	282	15597	1808.0	1597.0	2019.1	107.7	0.0%
	"Alabama"	"01"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	30	233999	12.8	8.7	18.3	2.3	0.0%
	"Alabama"	"01"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	27	93223	29.0	19.1	42.1	5.6	0.0%
	"Alabama"	"01"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	30	246393	12.2	8.2	17.4	2.2	0.0%
	"Alabama"	"01"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	43	78124	55.0	39.8	74.1	8.4	0.0%
	"Alabama"	"01"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	106	242960	43.6	35.3	51.9	4.2	0.0%
